file_number;language;text;soft_skills
101;en;"GlobalSource IT is currently working with a Direct Client in the US looking to add a couple of Sr. Data Engineers for nearshore support of their data platforms. They are looking for Senior resources who can help maintain and optimize current solutions and help business users/groups create designs that match their needs. This would be strong Data Modeling, Databricks, ETL, Integrations, Analysis, and Designs. Skills would primarily focus on using Azure, Spark, On-Prem, API, SQL, and Python. This would be a 100% remote opportunity for an initial 6 months to start supporting their US-based business units. 



Must have 5+ years of Data related experience and a focus on current Data Engineering responsibilities
Must have experience with Azure, SQL, ETL, Integrations, Python, and Spark
Past experience creating Databricks, new Data Models, Data Analysis and documents
Strong communication to help create designs and models will be critical for this role on top of technical efforts";['communication', 'analytical skills']
102;en;"and Future 50 companies. Listed on Inc. 5000 among the fastest-growing US companies, we are always open to talented software, UX, and data experts in the Americas, Europe, and Asia.

If you like a challenging environment where you’re working with the best and are encouraged to learn and experiment daily, there’s no better place — guaranteed! :)

What you will do

Perform analysis on existing relational and non-relational structures from various sources and business groups; 
Consolidate and Normalize the data and map to the destination data model; 
Identify new attributes, build technical requirements while mapping to the business context and usage of the attribute; 
Recommend incremental updates to data model accommodating additional data attributes and entities; 
Work with technical team implementing changes to data model; 
Evaluate the data for integrity and accuracy; feedback and work with business and technical teams to backfill gaps, if any; 
Leverage in-depth master data management and PIM knowledge combined with technical data analysis to gain significant insights to maintain and improve the master data; 
Support content syndication to all retail partners & channels (Brand.com, Retailer.com, TR, 3rd party product feeds)including basic product content, retailer attributes, images, 360 spins, videos and enhanced/A+ content, etc; 
Identify, track and report new data attributes across brands; 
Summarize and report the work progress on daily basis; 

Must haves

Bachelor’s degree in technology / engineering with computer science or related field; 
5+ years’ experience in implementing database driven projects; 
2-3 years of experience in architecting database, data warehousing or data migration; 
Must be extremely detail-oriented, deadline driven and have the ability to manage multiple projects at once; 
Tech savviness with an initiative to learn new software systems quickly; 
Strong problem-solving skills, analytical and critical-thinking skills to be able to proactively resolve issues and continuously improve results; 
Outstanding written and verbal communication skills required; 
Strong knowledge relational databases like Oracle, MySQL or Microsoft SQL Server; 
Good written and verbal communication skills required. 

Nice to haves

Experience in working with data interchange formats like JSON and bulk data formats like CSV and Excel; 
Experience in business analytics tools like PowerBI is preferred; 
Knowledge of InRiver and/or Adobe Creative Suite is a plus; 
Knowledge in eCommerce testing is added advantage. 

The benefits of joining us

Professional growth 

Accelerate your professional journey with mentorship, TechTalks, and personalized growth roadmaps.

Competitive compensation 

We match your ever-growing skills, talent, and contributions with competitive USD-based compensation and budgets for education, fitness, and team activities.

A selection of exciting projects 

Join projects with modern solutions development and top-tier clients that include Fortune 500 enterprises and leading product brands.

Flextime 

Tailor your schedule for an optimal work-life balance, by having the options of working from home and going to the office – whatever makes you the happiest and most productive.
";['communication', 'problem solving', 'creativity', 'attention to detail', 'leadership', 'analytical skills', 'mentoring/teaching']
103;en;"#poweringyouringenuity 🚀

Our mission is to bridge top-level technology companies with engineering talent from across the globe. With presence in LATAM, USA and Europe, we empower companies by providing remote engineering teams of all levels tailored to the needs of each project.

Our teams are passionate about technology and thrive on challenges. We value technical expertise and a willingness to learn new things. Each development is tailored to the needs of each project, so being passionate about learning and using new languages, tools, and frameworks is part of our DNA. Our software engineering teams focus on best coding practices to ensure readability, reusability, and scalability of our systems' designs and developments.

We are looking for passionate senior robotics / embedded systems engineers to work along with teams as a solutions architect and participate in the development of a first-of-its-kind service robotics product.

If You

Have strong experience with C++
Have solid experience with embedded systems and linux environments
Have experience working in firmware. 
Can tackle high complexity tasks independently.
Are able to engage in software design conversations.
Are able to obtain information indirectly to identify risks to the team or projects.
Provide technical specialty or architectural guidance for current and potential new projects.
Speak English & German fluently enough to work comfortably in an English/German speaking environment.

It'd Be Nice If You

Have experience working with Rust language. 
Have knowledge about machine learning and computer vision. 
Can speak in Spanish to feel comfortable working with Spanish speaking teams.

Applicants must be authorized to work in Europe without sponsorship.

Join us to be part of a dynamic community where your skills and contributions truly matter!";['proactivity']
104;en;"Mission:

Create high quality mobile experiences, working in a great place to collaborate and grow.


Top Responsibilities:

•Design, develop, support, and maintain excellent Python applications with clean code.
•Build backend data services and APIs using various design patterns
•Write unit and integration tests.


Soft skills requirements:

•We are looking for people with excellent communication skills, proactive, flexible and easy to work in a team.
•With customer orientation and high quality standards


Technical skills requirements

•+4 years solid experience as Python Developer 

•Experience with Python frameworks (e.g. Django, Flask, Bottle)
•Understanding of relational/non-relational databases and SQL
•English Level: Advanced


Optional requirements

•Familiarity with Amazon Web Services (AWS), Azure (optional) and REST API
•Knowledge of JavaScript and the modern frameworks (Angular/React) is a plus
•Knowledge and experience using DOCKER and DOCKER COMPOSE


Working conditions

Availability: Monday – Friday. 8am - 5pm (EST Time)
Remote Position 

Full Time";['communication', 'teamwork', 'proactivity']
105;es;"Descripción



En Junco Films, estamos trabajando en soluciones tecnológicas avanzadas, centradas no solo en la automatización y optimización de procesos, sino también en la integración de capacidades basadas en Machine Learning. Para fortalecer nuestro equipo, buscamos un especialista en DevOps con experiencia en entornos de alta disponibilidad, escalabilidad y con conocimientos en Linux, Servers, Kubernetes, Cloud infrastructure, Data Lakes, Databases, Performance y Latency improvement, Redis, django, authentication and authorization web y otros. Este rol demanda un dominio excepcional de herramientas de infraestructura open source y pagos.


Requisitos académicos:



Solo consideraremos a aquellos candidatos que posean como mínimo 5 años de experiencia, y/o con título universitario en disciplinas como Ciencias de la Computación, Sistemas, Ingeniería Informática o áreas relacionadas. Se valorará especialmente a aquellos que cuenten con formación o certificaciones específicas en DevOps, infraestructura o áreas afines.


En esta posición de DevOps, tendrás la oportunidad de:



- Integrar, automatizar y optimizar infraestructuras continuas.
- Administrar y optimizar VM, bases y flujos de datos.
- Gestionar el ciclo de vida de aplicaciones y servicios, especialmente los relacionados con Machine Learning y Python.
- Monitorizar la salud, rendimiento y seguridad de infraestructuras y aplicaciones. Authentication y authorization de web,
- Colaborar estrechamente con equipos de desarrollo y operaciones para mejorar la entrega de software.


Obligaciones del Cargo:



Automatización y Optimización:



- Desarrollar y mantener pipelines de CI/CD.
- Optimizar la infraestructura, garantizando alta disponibilidad y rendimiento.
- Implementar automatizaciones, incluyendo flujos basados en Machine Learning y Python.


Infraestructura como Código y Base de Datos:



- Diseñar, implementar y mantener soluciones basadas en infraestructura como código.
- Administrar y optimizar servidores y bases de datos, garantizando la integridad y eficiencia de los datos.
- Manejar flujos de datos en tiempo real.


Monitoreo y Seguridad:



- Implementar soluciones de monitoreo y alerta.
- Asegurar que todas las soluciones cumplan con estándares de seguridad.


Colaboración:



- Trabajar con equipos de desarrollo centrados en Machine Learning y Python para optimizar la integración y entrega de software.
- Asesorar sobre mejores prácticas de DevOps y herramientas relacionadas.


Documentación:



- Mantener documentación actualizada sobre procesos, sistemas y cambios realizados.
- Documentar soluciones, arquitecturas y flujos de datos implementados.


Valoramos:



- Tu habilidad con herramientas como Docker, Kubernetes, Jenkins y plataformas de nube.
- Tu experiencia en automatización, CI/CD y gestión de infraestructura.
- Tu capacidad para trabajar en un entorno ágil y en colaboración con equipos de Machine Learning y desarrollo Python.
- Conocimientos en redes, seguridad y bases de datos.
- Experiencia con microservicios, arquitecturas basadas en contenedores y Machine Learning.


Además, es un plus contar con:



- Certificaciones específicas en herramientas o plataformas DevOps.
- Familiaridad con frameworks y herramientas de Machine Learning en Python.


La selección:



Nuestro proceso de selección consta de tres fases. Primero, una tarea técnica que presentarás en una video llamada. Luego, una entrevista técnica y general por video llamada en el segundo paso. Finalmente, la tercera etapa consiste en una entrevista final que abarcará aspectos culturales, responsabilidades y ética laboral.


Junco Films ofrece un contrato inicial de 30 días, renovable mensual o trimestralmente, con un salario competitivo acorde a tu experiencia y habilidades.


Somos una organización que valora profundamente una cultura laboral sólida, ya que entendemos que esto potencia lo que podemos brindar a nuestro equipo. Actuamos activamente para fomentar la diversidad en todas sus formas en cada rincón de nuestro negocio. Trabajamos con pasión y determinación para crear con orgullo una cultura de inclusión y apertura para todos nuestros empleados.";['comunicación', 'trabajo en equipo', 'gestión de proyectos']
106;es;"Quienes Somos

Somos Telecom Argentina, una empresa de servicios digitales, telecomunicaciones y entretenimiento, líder en la región. Evolucionamos para convertirnos en una tech-co ágil, diversa y sustentable. Confiamos y creemos en las personas, como diferencial en la entrega de valor a nuestros clientes. Nos impulsa el propósito de potenciar la vida digital de nuestros clientes y de la sociedad en su conjunto.

En el equipo Advanced Analytics de la compañía, estamos sumando profesionales ML Data Engineer, con pasión por la innovación, ganas de ser protagonistas y facilidad para el desempeño en un entorno desafiante y dinámico.

Dentro de la gerencia de Advanced Analytics & Big Data, el equipo de Data Management tiene como propósito velar por la calidad y disponibilidad de los datos, promover y colaborar en la integración de todos nuestros desarrollos y nuevas fuentes de datos.

Buscamos protagonistas que se animen a:

 Usar billones de datos para diseñar y desarrollar la mejor solución de ML que se te ocurra. 
 Formar parte del diseño y la evolución de la práctica de ML OPS en la compañía. 
 Responder a distintas problemáticas de la organización en riesgo, marketing, network Analytics, finanzas, customer experience, IoT y MAS! 
 Ver los resultados y el impacto de tu trabajo. Vas a sumarte a un equipo con muchas ganas de seguir creciendo 
 Debido al volumen de datos que la compañía está manejando, estamos en un proceso muy avanzado de evolución de tecnología y es aquí donde tenemos el mayor desafío y por lo que queremos contar con vos para llevarlo a cabo! 
 Es importante que sepas y quieras desenvolverte dentro de un ámbito extenso, con muchos equipos de diferentes perfiles pero con un claro objetivo que es el de hacer una compañía Data Driven. 

#CB-1

#EB-1

Y cuenten con estas experiencias y habilidades:

 Experiencia trabajando con bases de datos SQL y NoSQL (Bigquery, Postgresql, Hive, Dynamodb, redis) - Excluyente 
 Conozcas y hayas trabajado con plataformas distribuidas (Dataproc / Hadoop), su arquitectura y funcionamiento. - Excluyente 
 Experiencia previa en desarrollo (Python, SQL) – Excluyente 
 Experiencia en herramientas de orquestación (Airflow preferentemente) 
 Experiencia en entornos cloud (GCP, AWS, Azure). Preferentemente GCP 
 Conocimientos en herramientas de Integración Continua y repositorios de código: gitlab, github, gitlab CI, github action. - Excluyente 

¿Qué tenemos para ofrecerte?

🌏 Modalidades de trabajo flexible

🏆 Bono por performance

✈️ Una semana extra de vacaciones

📱 Descuentos y bonificaciones exclusivas en nuestras marcas Personal y Flow (internet, conectividad móvil y entretenimiento) para vos y tu familia

🏥 Prepaga para vos y tu grupo familiar a cargo

📕 Acceso libre a la plataforma digital de contenidos de aprendizaje (Universo Telecom)

🎓Bonificaciones especiales en universidades de primer nivel

💪🏼 Bonificaciones en plataforma de entrenamiento y bienestar para membresía en gimnasios cercanos a tu rutina diaria.

👫 Programa de referidos con reconocimiento económico (TECOnecto)

¡Y mucho más!

¡Súmate a la transformación digital más desafiante del país!";['trabajo en equipo', 'creatividad', 'gestión de proyectos']
107;en;"Objective

This role is considered at the center of the Territorium product strategy to develop education products that are centered and powered with Artificial Intelligence. You will be part of a high performing team that works to implement the full spectrum of data analytics and data science, from data querying and data wrangling to data visualization and dashboarding for business intelligence (BI) using Microsoft’s PowerBI, to predictive analytics, machine learning, and artificial intelligence. 

 
Our Data Scientists help to define Territorium’s information strategy, architecture, and governance, get the most value from business intelligence and analytics, and implement enterprise content and data management solutions to enable business insights, reduce cost and complexity, increase trust and integrity, and improve operational effectiveness including accelerated onboarding experiences. 



Responsibilities

 Work closely with the technology team to continually evaluate company, customer, and supplier data.
 Comply with the integrity and understand the scope of the data and new data collection needs/possibilities.
 Collect data that will benefit the company and its products.
 Digest data to be able to transmit it efficiently.
 Filter unwanted information using data cleaning techniques.
 Collaborate effectively with product and development teams to implement data sets and models necessary for the company and its products.
 Combine multiple algorithms to discover patterns and trends in historical data.
 Present data using various data visualization techniques and tools.
 Investigate additional technologies and tools to develop innovative data strategies.
 Meet with growth and product stakeholders to establish realistic goals based on current data and possible future data, all aligned to company objectives.
Support in the construction of data flow (ELT/ETL pipelines).


Qualifications

Studies: M.S./M.A. in Data Science/Analytics, Statistics, Mathematics, Operations Research, Computer Science, Information Systems, Engineering, Economics, Statistics, or similar quantitative/computational discipline.
Language: Minimum B1 (proven)
Experience: Minimun 3 years of Data Science (proven)


Technical Knowledge 

Data mining, machine learning, natural language processing, data visualization.
Required: Python, SQL, ChatGPT
Must understand APIs, Deep Learning, Neural Networks, Semi-structured and unstructured data elements, Microsoft Azure, and algorithms. 
Optional (bonus): OpenAI Assistant API, Co-Pilot, Bard, BERT, PaLM, and LaMDA models.
Preferred: Prior Education Experience";['communication', 'teamwork', 'problem solving', 'creativity', 'proactivity']
108;es;"Somos una empresa nativa digital que brinda productos y servicios a clientes del rubro financiero, seguros, salud y retail.
Dedicada a la provisión de soluciones tecnológicas con fuerte foco en la innovación, diseñamos e implementamos grandes sistemas para ayudar a las organizaciones a alcanzar su máximo potencial.
Estamos buscando un Data Engineer para sumarse a un proyecto con uno de nuestros clientes más grandes.
 
Tendrás la oportunidad de:

Trabajar con profesionales de amplio conocimiento técnico que te ayudarán a superarte día a día.
Ser parte de proyectos altamente desafiantes.
Trabajar con las últimas tecnologías y continuar capacitándote en ellas.
Desarrollar tu carrera tanto técnicamente como a nivel de industria.
Ser parte de una cultura ágil, digital y colaborativa que pregona la cultura de trabajo en equipo.
Tus responsabilidades serán:

Relevar, modelar y disponibilizar información a distintos mercados para poder mejorar la eficiencia del uso de los datos en la organización y fomentar la cultura Data Driven.
Identificar y resolver problemas para garantizar integridad de los datos.
Modelado y estructuración de flujos de datos y arquitecturas de información.
¿Qué buscamos?

Al menos 4 años de experiencia en roles de Ingeniero de Datos.
Experiencia utilizando Python.
Experiencia utilizando Spark sobre entornos Databricks.
Dominio de entornos cloud con GCP y AWS.
Dominio de Azure Data Factory.
Ofrecemos:

Proyección de crecimiento, seguimiento de plan de carrera. 
Días de home office (con posibilidad de esquema 100% remoto). 
Clases de Inglés in-company. 
Capacitaciones a través de plataformas de cursos y certificaciones de Microsoft.";['trabajo en equipo', 'creatividad', 'gestión de proyectos']
109;es;"Somos una empresa de automatización de Procesos de Negocios y estamos buscando un profesional con experiencias en desarrollo en ETL's, Python y SQL (Intermedio) para un proyecto con el rol de Data Extractor


Perfil y calificaciones mínimas:
Al menos 2 años de experiencia con conocimientos sólidos en Python, SQL (Power BI y AWS opcional)
Excelente capacidad de relacionamiento con clientes y miembros del equipo de trabajo.
Disposición colaborativa y mentalidad de construcción, deseo de trabajar en una Startup
Habilidad demostrable en entrega de soluciones extremo a extremo. Desarrollo y revisión de código
Excelentes habilidades de resolución de problemas, comunicación y presentación de soluciones al cliente.
Alta atención al detalle y al trabajo con resultados de impecable precisión.
Deseo y capacidad de trabajar de forma remota con equipos multiculturales colaborando con herramientas de nube.


Detalles de la asignación:
Trabajo 100% remoto
Horario y Calendario Colombia
Contrato por prestación de servicios a 6 meses con opción de extenderse
Debe tener su computador en buen estado para brindar el servicio
Al computador se le instalará software de control y seguridad de datos
Pagamos en US$";['comunicación', 'resolución de problemas', 'atención al detalle']
110;en;"At Encora we are looking for a great talent like you to join our team as the next Principal AI Engineer 

Would you like to join our great team of engineers? Here we will tell you more about us and the role!


About the role:



Our Requirement:

10 years of experience in software engineering related fields.
Bachelor’s degree in computer science, mathematics, or related field
Proficiency in writing technical documentation and requirements in English.
Experience building RESTful microservices and deep understanding of building cloud-based services (or)
Production experience in cloud-based AI or ML systems particularly in developing and deploying machine learning models.
Experience performing pull request and code reviews and providing effective, helpful feedback to team members.
Demonstrated work with NoSQL databases. Experience with columnar, time series databases such as InfluxDB, Timestream or QuestDB (or)
Hands-on experience with Data science, Machine Learning and Statistical systems and Python packages such as pandas, scipy, scikit-learn, pytorch, dask, pyarrow, ray.
Preferred:
Graduate degree in computer science, mathematics, or related field
Experience writing unit tests as part of development cycle and using code coverage tools
Knowledge of containerization technologies, including Docker and Kubernetes
Familiarity with database, performance, profiling and tuning tools
Experience with bug and feature tracking and source control systems; Jira, Confluence, and Git


Why you will love working with us:

Work from Home/ Work from Anywhere and available workplace office space if preferred
Private medical insurance
Birthday day-off
Referral bonuses
Flexible work schedules and work patterns for a better work/life balance
Continuous technical training
Working in a Great Place To Work characterized by a horizontal and dynamic environment
Corporate recognition program
Career path that will allow you to grow with us.
Among others


About Encora:

Encora is a global company that offers Software and Digital Engineering solutions, with more than 9000 Encorians around the world. Our technology practices include Cloud Services, Product Engineering, Data Science and Engineering, Digital Experience, DevOps, Cybersecurity, Quality Engineering, among others.";['communication']
111;es;"Les traemos una oportunidad desafiante para unirse a una compañía de servicios de TIC en crecimiento y con una cartera global, como Data Engineer en nuestro equipo de Continuidad Operacional y Soporte Big Data.

La familia Getronics es un grupo de servicios de ICT que consta de las marcas Getronics y Connectis, y es propiedad de Bottega InvestCo S.à r.l. Nuestra visión es convertirnos en el socio preferido en la transformación de negocios utilizando tecnología y personas excepcionales, con un enfoque único en clientes felices al contar con empleados felices. Con casi 9.000 empleados en 23 países de Europa, Asia Pacífico, América del Norte y América Latina, la cartera de Transformación de Getronics brinda una gran capacidad y experiencia en materia de Workspace, Aplicaciones, Soluciones de Software Específicas de la industria, Gestión de Múltiples Nubes, Comunicaciones Unificadas y Servicios de Seguridad para proveer un portfolio proactivo de punta a punta al usuario digital, ya sea comercial o consumidor, tanto en el sector público como en el privado.
Getronics es el miembro líder de la Global Workspace Alliance, un modelo único que brinda a los clientes servicios de IT abarcando 110 países y con un único punto de contacto. 

La GWA ocupa el puesto número 3 a nivel mundial con un total de 7.4 millones de activos.
Getronics apoya a sus empleados para que se conviertan en expertos en su campo a través del desarrollo de una Universidad interna y un programa de reclutamiento interno.
 
Propósito del Equipo:

El equipo de Continuidad Operacional y Soporte Big Data es el responsable de construir y mantener las estructuras de datos y las arquitecturas tecnológicas necesarias para el procesamiento, ingesta e implementación a gran escala de aplicaciones que usan datos de manera intensiva permitiendo a las áreas usuarias contar rápidamente con información de valor proveniente de sus datos para el análisis de los mismos.
 
 
Propósito del Rol:

Diseñar y construir los repositorios de datos en bruto para su recolección, transformación y análisis. 
Diseñar y construir los procesos que cargarán los modelos de datos para dar soporte a la toma de decisiones.
Resolver problemas funcionales relacionados con la organización y modelado de la data para un consumo óptimo por herramientas de explotación y visualización de información.
Tener autonomía sobre los temas propios.
Interactuar con distintos áreas y equipos de la compañía
Identificar oportunidades para la adquisición de datos.
Colaborar con científicos de datos y arquitectos de datos en varios proyectos
Documentar todo conocimiento que aporte relevancia al desarrollo general del equipo o a la realización de tareas en forma mas eficiente y eficaz.
Mantenerse en capacitación constante para afrontar los desafíos de nuevas tecnologías y poder así crecer como profesional dentro del servicio.
 
 
Requisitos de Calificación / Certificación / Experiencia:

 

Como parte del equipo, aprenderás tecnologías actuales para datawarehousing y gestión de la información, comprendiendo entre otras cosas:
Tengan formación académica relacionada a sistemas o finanzas.
2 o + años de experiencia en desarrollo de DWH, datalakes o desempeñando tareas de data engineer o similar.
Deseable tener experiencia en empresas de tecnologías digitales.
Experiencia previa en tecnologías Cloud (Google, AWS, Azure, etc.)
Tener conocimientos de SQL, scripting Python, Spark o Scala.
Se valorara conocimiento en Google DataFlow, CloudFunction, DataProc, BigQuery, Composer.
Estén orientadas 100% a resultados, pero sin perder visibilidad de la calidad, escalabilidad y robustez de las soluciones aplicadas.
Cuenten con capacidad analítica y trabajen de forma metódica.
Tener ganas de crecer y desarrollarse.
Habilidades de comunicación, colaboración y presentación.
 Contamos con una plataforma educativa virtual y atendemos requerimientos del extranjero, por lo que es deseable que tengas conocimiento del idioma Inglés.";['comunicación', 'trabajo en equipo', 'proactividad']
112;en;"AgileEngine is a top-ranking provider of software solutions to Fortune 500, Global 500, and Future 50 companies. Listed on Inc. 5000 among the fastest-growing US companies, we are always open to talented software, UX, and data experts in the Americas, Europe, and Asia.

If you like a challenging environment where you’re working with the best and are encouraged to learn and experiment daily, there’s no better place — guaranteed! :)

What you will do

Perform analysis on existing relational and non-relational structures from various sources and business groups; 
Consolidate and Normalize the data and map to the destination data model; 
Identify new attributes, build technical requirements while mapping to the business context and usage of the attribute; 
Recommend incremental updates to data model accommodating additional data attributes and entities; 
Work with technical team implementing changes to data model; 
Evaluate the data for integrity and accuracy; feedback and work with business and technical teams to backfill gaps, if any; 
Leverage in-depth master data management and PIM knowledge combined with technical data analysis to gain significant insights to maintain and improve the master data; 
Support content syndication to all retail partners & channels (Brand.com, Retailer.com, TR, 3rd party product feeds)including basic product content, retailer attributes, images, 360 spins, videos and enhanced/A+ content, etc; 
Identify, track and report new data attributes across brands; 
Summarize and report the work progress on daily basis; 

Must haves

Bachelor’s degree in technology / engineering with computer science or related field; 
5+ years’ experience in implementing database driven projects; 
2-3 years of experience in architecting database, data warehousing or data migration; 
Must be extremely detail-oriented, deadline driven and have the ability to manage multiple projects at once; 
Tech savviness with an initiative to learn new software systems quickly; 
Strong problem-solving skills, analytical and critical-thinking skills to be able to proactively resolve issues and continuously improve results; 
Outstanding written and verbal communication skills required; 
Strong knowledge relational databases like Oracle, MySQL or Microsoft SQL Server; 
Good written and verbal communication skills required. 

Nice to haves

Experience in working with data interchange formats like JSON and bulk data formats like CSV and Excel; 
Experience in business analytics tools like PowerBI is preferred; 
Knowledge of InRiver and/or Adobe Creative Suite is a plus; 
Knowledge in eCommerce testing is added advantage. 

The benefits of joining us

Professional growth 

Accelerate your professional journey with mentorship, TechTalks, and personalized growth roadmaps.

Competitive compensation 

We match your ever-growing skills, talent, and contributions with competitive USD-based compensation and budgets for education, fitness, and team activities.

A selection of exciting projects 

Join projects with modern solutions development and top-tier clients that include Fortune 500 enterprises and leading product brands.

Flextime 

Tailor your schedule for an optimal work-life balance, by having the options of working from home and going to the office – whatever makes you the happiest and most productive.";['communication', 'problem solving', 'creativity', 'attention to detail', 'leadership', 'analytical skills', 'mentoring/teaching']
113;en;"It's fun to work in a company where people truly BELIEVE in what they're doing!

We're committed to bringing passion and customer focus to the business.

The Role

Proofpoint is looking for a seasoned engineer to work on designing, building and deploying large-scale threat detection services.

Our team employs cutting-edge technology to detect, analyze and produce intelligence for the latest threats from sophisticated cyber threat actors. Our detection services are the foundational components which are leveraged across Proofpoint’s cybersecurity product offerings to protect our customers from threats delivered through e-mail, social media and SaaS applications.

We are looking for an engineer with technical expertise in multiple domains, internalized critical thinking skills, passion for coding and engineering best practices.

We are a fast-paced, high-energy team where you will be given the opportunity to make a significant impact. The team has a solid engineering culture that values the craftsmanship of writing great code, enjoys learning, and solving big problems. Engineers on the team, work up and down the software stack to tackle challenges of scaling, reliability, security and usability for our users.

 

Your day-to-day

 Be member of a high-performing team of engineers responsible for building critical threat detection and analysis services
 Contribute to develop resilient and scalable components/features and get them integrated into the service
 Write custom code or integrate open source technologies and AWS services as needed to find solutions to problems
 Contribute innovative ideas for the service to stay ahead of threat actors
 Collaborate with teammates and colleagues in partner teams

 

What You Bring To The Team

 2+ years of experience developing scalable and efficient through some of the following languages Python, JAVA or GO code.
 Unit testing, cloud-native development (K8s), secure development foundations, RESTful APIs
 Experience automating service deployments (AWS or others), and test automation
 Strong motivation and ability to learn new technologies and domains
 A positive can-do attitude and bring a passion for excellence to the workplace
 Excellent collaboration and communication skills
 Knowledge of cybersecurity, malware analysis, threat detection is a bonus
 Bachelor’s degree in computer science or Information Systems

Why Proofpoint

As a customer focused and driven-to-win organization with leading edge products, there are many exciting reasons to join the Proofpoint team. We believe in hiring the best the brightest and cultivating a culture of collaboration and appreciation. As we continue to grow and expand globally, we understand that hiring the right people and treating them well is key to our success! We are a multi-national company with locations in 10 countries, with each location contributing to Proofpoint’s amazing culture!";['communication', 'teamwork', 'creativity']
114;en;"About Us

e2f helps people and machines communicate naturally regardless of language, content, or culture.

With expertise in data science - and deep roots providing agile translation in 200+ languages and dialects - e2f uniquely provides high-quality linguistic datasets of multilingual speech, text, annotation, and quality data required to help machines understand people.

e2f customers include several of the world’s most successful artificial intelligence (AI) and natural language processing (NLP) deployments.

About the Role:

e2f is seeking a talented and experienced Senior Python Engineer to enhance our dynamic team. In this role, you will focus on developing and maintaining advanced Python applications.

Responsibilities:

Developing robust Python applications using FastAPI to ensure high performance and responsiveness to requests from the front-end.
Writing comprehensive tests with Pytest to maintain code quality and reliability.
Working proficiently with SQLAlchemy for database interactions, particularly with PostgreSQL.
Collaborating with cross-functional teams to define, design, and ship new features.
Troubleshooting, debugging, and upgrading existing systems.

Requirements:

Proven experience in Python development (4+ years) with a strong understanding of FastAPI, Pytest, and SQLAlchemy.
Solid experience with AWS services such as S3, RDS, Cognito, Lambda, and SNS.
Deep understanding and experience with Machine Learning (ML) and Large Language Models (LLM).
A strong sense of curiosity and interest in Artificial Intelligence (AI), staying abreast of the latest advancements in the field.

Nice to Have:

Previous experience with LLMs and their practical applications.
Familiarity with other cloud services and technologies.
Experience in a fast-paced, agile development environment.

If you are passionate about Python development and AI, and you meet our requirements, we would love to hear from you.";['communication', 'project management', 'proactivity']
115;en;"Purpose Of The Position

We are looking for a Social Data Analyst to join our team in BA. Able to apply a combination of technical skills, analytical thinking, working together with the creative, content and brand team, proactively identify best practices and opportunity areas for our clients' communication and content platforms, and formulate analysis, learning and recommendations based on an excellent mastery of data.

Key Responsibilities


Perform data analysis and identify trends that can be turned into actionable insights.
Perform performance analysis and social listening reports (weekly, monthly, quartely, campaign or specific)
Partner with the creative team and client to define their reporting and analytics needs and develop solutions for delivering against them.
Monitor daily conversation related to the brands to detect communication opportunities or potential crises.
Champion the use of data and analytics technologies to drive efficiencies in the production and consumption of management reporting
Assist in development and delivery of new data sets, metrics and analytics content to support creative strategic decisions.
Set up tools and processes for effective data management.


Requirements


3+ years of experience in content and digital data analysis
Experience performing reports and social listening for social networks.
Platform and data knowledge (FB, TW, IG, YT, TT, Twitch)
Experience with data visualization tools
Knowledge of Google Suite, Facebook suite and Ads Manager, Youtube Analytics
Experience in Social Listening tools (Brandwatch, social studio, sentione, brand24 or similar).
Strong Excel, PowerPoint skills
Strategic thinking focused on results";['communication', 'problem solving', 'creativity', 'analytical skills']
116;en;"Halo Media LLC Exciting Job Opportunity⭕

🤝 Position: 𝗔𝗻𝗴𝘂𝗹𝗮𝗿 & 𝗡𝗼𝗱𝗲.𝗷𝘀 𝗧𝗲𝗰𝗵 𝗟𝗲𝗮𝗱 
🌍 Location: 𝗔𝗹𝗹 𝗟𝗔𝗧𝗔𝗠 𝗖𝗼𝘂𝗻𝘁𝗿𝗶𝗲𝘀
🏡 Work Mode: 𝗙𝘂𝗹𝗹𝘆 𝗥𝗲𝗺𝗼𝘁𝗲

𝗔𝗯𝗼𝘂𝘁 𝗬𝗼𝘂:
🌐 2+ years in a technical leadership role in software development.
🤝Strong leadership skills, adept at managing and motivating teams.
🧠 Demonstrated experience in technical strategy, policies, and procedures.
💻 Tech Stack: MongoDB, Express, Angular, Node.js.
🗣 Advanced English level.";['leadership']
